 RespId,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q20,Q21,Q22,Q23,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10
476375,Very important,Very important,Very important,Somewhat important,Very important,Somewhat important,Somewhat important,Very important,Very important,Somewhat important,,No,Mail-in/Absentee ballot,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,,,,,,,,,,,,,,,,
476377,Very important,Not so important,Not so important,Not at all important,Very important,Not at all important,Not so important,Very important,Not at all important,Somewhat important,,3.0,In-person before Election Day,Not closely at all,Always/almost always,Yes,Yes,No,Yes,No,Yes,,Agree,,,,,Agree,,,,,,,,,,,
486904,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Distrust the system,3.0,In-person on Election Day,Not closely at all,Never,No,No,No,No,No,No,,,,,,,,,,,,,,Agree,,,,
476379,Very important,Very important,Very important,Not so important,Very important,Somewhat important,Somewhat important,Very important,Not so important,Very important,,3.0,Mail-in/Absentee ballot,Very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,,,Agree,,Agree,,,,,,,,,,,
476380,Very important,Somewhat important,Somewhat important,Not so important,Very important,Not so important,Very important,Somewhat important,Not at all important,Very important,,No,In-person on Election Day,Very closely,Always/almost always,Yes,Yes,Yes,No,No,No,Agree,Agree,,,,Agree,Agree,,,,,,,,,,,
476381,Somewhat important,Somewhat important,Somewhat important,Not so important,Very important,Somewhat important,Very important,Somewhat important,Very important,Somewhat important,,3.0,Mail-in/Absentee ballot,Not closely at all,Never,No,No,No,No,No,No,,,,,,,,,,Agree,,Agree,,,Agree,,Agree,
476382,Somewhat important,Somewhat important,Somewhat important,Not so important,Somewhat important,Not so important,Somewhat important,Very important,Not at all important,Very important,,3.0,Mail-in/Absentee ballot,Somewhat closely,Rarely,No,No,No,No,No,No,,Agree,,,,,,,Agree,Agree,,Agree,Agree,,,Agree,,
476383,Very important,Very important,Somewhat important,Not at all important,Somewhat important,Not at all important,Not so important,Very important,Not at all important,Somewhat important,,No,Mail-in/Absentee ballot,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,No,No,Agree,,Agree,,,Agree,,,,,,,,,,,,
476384,Very important,Very important,Somewhat important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,,Yes,In-person before Election Day,Very closely,Sometimes,No,Yes,No,No,No,No,,Agree,,,,,,,,,,,,,Agree,,,
476385,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat important,Somewhat important,,Yes,Mail-in/Absentee ballot,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,,,,,Agree,,,,,,,,,,,
476386,Somewhat important,Somewhat important,Very important,Somewhat important,Somewhat important,Very important,Very important,Very important,Very important,Very important,,Yes,Other,Not very closely,Rarely,Yes,No,No,No,No,Yes,,,,,,,,Agree,,,Agree,,,,,,,
486915,,Not at all important,Somewhat important,Very important,Very important,Very important,Very important,Somewhat important,Very important,,,Yes,In-person on Election Day,Somewhat closely,Never,,,,,,,,,,,,,,,,,,,,,,,,
476391,Very important,Very important,Very important,Not at all important,Very important,Not at all important,Not so important,Somewhat important,Somewhat important,Very important,,No,Mail-in/Absentee ballot,Very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,,Agree,Agree,Agree,,,,,,,,,,,,
476393,Very important,Not so important,Somewhat important,Not at all important,Somewhat important,Not so important,Somewhat important,Very important,Not so important,Somewhat important,,No,Mail-in/Absentee ballot,Not very closely,Always/almost always,Yes,Yes,No,No,No,No,Agree,Agree,Agree,,Agree,,,,,,,,,,,,,
476394,Very important,Somewhat important,Somewhat important,Not so important,Somewhat important,Somewhat important,Very important,Very important,Not at all important,Somewhat important,,No,Mail-in/Absentee ballot,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Agree,Agree,,,Agree,Agree,,,,,,,,,,,
476395,Somewhat important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat important,No time,Yes,Mail-in/Absentee ballot,Very closely,Never,No,No,No,No,No,No,,,,,,,,,Agree,,,,,,,,,
476398,Somewhat important,Somewhat important,Very important,Somewhat important,Somewhat important,Very important,Somewhat important,Somewhat important,Somewhat important,Not at all important,,3.0,In-person on Election Day,Somewhat closely,Sometimes,No,Yes,No,Yes,No,No,Agree,,,,Agree,,,,Agree,,,,,,,,,
476399,Very important,Very important,Very important,Somewhat important,Very important,Very important,Somewhat important,Very important,Very important,Not so important,,3.0,Mail-in/Absentee ballot,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,,,,Agree,Agree,,,,,,,,,,,
476400,Very important,Very important,Very important,Not at all important,Very important,Somewhat important,Somewhat important,Very important,Not so important,Somewhat important,,No,Mail-in/Absentee ballot,Very closely,Always/almost always,Yes,Yes,No,No,No,No,Agree,,Agree,,,Agree,Agree,,,,,,,,,,,
476402,Very important,Very important,Somewhat important,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat important,,Yes,In-person on Election Day,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Agree,,,,,,,,,,,,,
476403,Somewhat important,Somewhat important,Not so important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not so important,Not so important,,3.0,In-person on Election Day,Somewhat closely,Sometimes,Yes,No,Yes,Yes,Yes,Yes,Agree,,Agree,Agree,Agree,Agree,,,Agree,,,,,,,,,
476405,Very important,Very important,Somewhat important,Not at all important,Very important,Not at all important,Somewhat important,Not so important,Not at all important,Somewhat important,,No,Mail-in/Absentee ballot,Not very closely,Always/almost always,No,Yes,No,No,No,No,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,
476406,Very important,Very important,Somewhat important,Not so important,Very important,Very important,Very important,Somewhat important,Not so important,Not at all important,,Yes,In-person before Election Day,Very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,,Agree,,,Agree,,,,,,,,,,,
476407,Very important,Very important,Not at all important,Somewhat important,Very important,Somewhat important,Very important,Not at all important,Very important,Very important,,3.0,Mail-in/Absentee ballot,Very closely,Sometimes,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,,,Agree,,,,,,,,,,Agree,,,
476409,Very important,Very important,Very important,Somewhat important,Very important,Very important,Very important,Very important,Somewhat important,Somewhat important,,No,Mail-in/Absentee ballot,Very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,Agree,,,Agree,Agree,,,,,,,,,,,
476410,Very important,Somewhat important,Very important,Somewhat important,Very important,Very important,Very important,Somewhat important,Very important,Very important,,No,Mail-in/Absentee ballot,Very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,,Agree,Agree,Agree,,,,,,,,,,,,
476412,Not so important,Somewhat important,Very important,Somewhat important,Somewhat important,Somewhat important,Not so important,Very important,Somewhat important,Very important,Distrust the system,Yes,In-person on Election Day,Very closely,Rarely,No,No,No,No,No,Yes,,,Agree,,,,,,,,Agree,,,,,,,
476414,Very important,Not so important,Somewhat important,Somewhat important,Somewhat important,Very important,Very important,Somewhat important,Very important,Somewhat important,,3.0,In-person on Election Day,Somewhat closely,Always/almost always,No,Yes,No,Yes,No,Yes,,,,,,Agree,,,,,,,,,,,,
486942,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat important,Very important,Very important,Very important,,No,Mail-in/Absentee ballot,Not very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,,,,,,,,,,,,,,,,
476416,Very important,Not so important,Very important,Somewhat important,Very important,Very important,Very important,Somewhat important,Very important,Somewhat important,,Yes,In-person before Election Day,Not very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,,Agree,Agree,,Agree,,,,,,,,,,,
476418,Very important,Not at all important,Very important,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,Very important,Very important,,No,Mail-in/Absentee ballot,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,,,,,Agree,,,,,,,,,,,
486947,Somewhat important,Not so important,Very important,Very important,Not so important,Very important,Very important,Somewhat important,Somewhat important,Not at all important,,Yes,In-person on Election Day,Somewhat closely,Rarely,No,No,No,No,No,No,Agree,,Agree,,,,,,,,,,Agree,,,,,
476419,Very important,Very important,Very important,Somewhat important,Very important,Somewhat important,Very important,Very important,Somewhat important,Somewhat important,,No,In-person on Election Day,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,Agree,,,,Agree,,,,,,,,,,,
476420,Very important,Very important,Very important,Somewhat important,Very important,Very important,Very important,Very important,Very important,Very important,,No,Mail-in/Absentee ballot,Very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,,,Agree,,,,,,,,,,,,,
476421,Very important,Not so important,Somewhat important,Somewhat important,Very important,Very important,Very important,Very important,Somewhat important,Somewhat important,,3.0,In-person on Election Day,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,,,,Agree,,,,,,,,,,,,,,
486951,Very important,Not so important,Somewhat important,Somewhat important,Very important,Very important,Very important,Very important,Not so important,Not so important,,No,Mail-in/Absentee ballot,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,,Agree,Agree,,,,,,,,,,,,,
476422,Somewhat important,Not so important,Somewhat important,Very important,Very important,Very important,Very important,Very important,Somewhat important,Not at all important,Don’t want to,Yes,In-person on Election Day,Not very closely,Never,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,
476423,Somewhat important,Not at all important,Not so important,Somewhat important,Somewhat important,Somewhat important,Very important,Very important,Not at all important,Not so important,,3.0,In-person on Election Day,Very closely,Always/almost always,Yes,Yes,Yes,Yes,No,No,Agree,Agree,,Agree,,Agree,Agree,,,,,,,,,,,
476424,Somewhat important,Somewhat important,Somewhat important,Very important,Very important,Very important,Somewhat important,Very important,Somewhat important,Very important,Doesn't matter,No,Mail-in/Absentee ballot,Very closely,Never,No,No,No,No,No,No,,,,,,,,,,,,,Agree,,,Agree,,
476426,Very important,Very important,Very important,Not so important,Very important,Very important,Very important,Very important,Not at all important,Very important,,No,Mail-in/Absentee ballot,Very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,
476427,Very important,Somewhat important,Very important,Not at all important,Very important,Not so important,Very important,Very important,Not at all important,Very important,,No,In-person on Election Day,Somewhat closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,,,,,,,,,,,,,,,,
476429,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Not so important,Not so important,Not at all important,Not so important,,No,Mail-in/Absentee ballot,Not very closely,Rarely,No,No,No,No,No,No,,,,,,Agree,,,,,,,,,,Agree,,
476430,Very important,Very important,Very important,Not so important,Very important,Not so important,Somewhat important,Very important,Not at all important,Very important,,No,In-person on Election Day,Very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,Agree,,,Agree,Agree,,,,,,,,,,,
476433,Very important,Very important,Very important,Somewhat important,Very important,Not so important,Very important,Very important,Not at all important,Somewhat important,,No,In-person on Election Day,Very closely,Always/almost always,Yes,Yes,Yes,Yes,Yes,Yes,Agree,,Agree,,Agree,,,,,,,,,,,,,
486964,Very important,Very important,Somewhat important,Not at all important,Very important,Not at all important,Not so important,Very important,Not at all important,Very important,,No,Mail-in/Absentee ballot,Not closely at all,Never,No,No,No,No,No,No,,,,,,,,,,Agree,Agree,Agree,Agree,,Agree,,,
486965,Somewhat important,Not at all important,Somewhat important,Somewhat important,Somewhat important,Not so important,Very important,Very important,Very important,Somewhat important,,3.0,In-person on Election Day,Not very closely,Sometimes,No,Yes,No,No,No,No,,,,,,,Agree,,Agree,,,,,,,,,
476434,Very important,Somewhat important,Not so important,Not so important,Very important,Somewhat important,Very important,Somewhat important,Very important,Not so important,,3.0,In-person on Election Day,Not very closely,Always/almost always,No,No,No,No,No,No,Agree,,,,,,,,,,,,,,,,,
